ts	recipe	control	task	sample	rarity	coherence	novelty	n_entities	entity_rarities	trial_path	answer_len	answer_preview
1779235376	R12-grimoire-register	0	board-vs-video-games	0	0.7883	0.8000		6	"[[""Carroll's method"", 0.85], [""TOPY procedure"", 0.9], [""gnosis"", 0.7], [""sigil"", 0.75], [""egregore"", 0.88], [""Magick"", 0.65]]"	deepseek_deepseek_v4_pro_trials/R12-grimoire-register-board-vs-video-games-0.json	3153	Let the magus now summon the temple of this inquiry. Banish thoroughly the idols of screen and cardboard. They are but the skins of the thing.  ### I. Invoke the Will of the Game  Take up the board-ga
1779235455	R12-grimoire-register	0	attention-as-moral	0	0.7167	0.2000		9	"[[""Argument That Attention Itself Is Moral Act"", 0.95], [""chaos magick"", 0.75], [""sigil"", 0.8], [""gnosis"", 0.7], [""TOPY"", 0.9], [""cut-up method"", 0.65], [""Simone Weil"", 0.4], [""Neoplatonists"", 0.45], [""operative magick"", 0.85]]"	deepseek_deepseek_v4_pro_trials/R12-grimoire-register-attention-as-moral-0.json	2520	1.  Let the magus now be instructed in that most subtle of operations: the Argument That Attention Itself Is Moral Act.    2.  Banish thoroughly all instrumental thinking; cast out the notion that att
1779235523	R12-grimoire-register	0	trusted-intuition-going-suspect	0	0.8143	0.2500		7	"[[""the Watchtower"", 0.85], [""sigil"", 0.75], [""the method of the 23rd"", 0.95], [""astral body"", 0.7], [""the law of correspondences"", 0.8], [""the gnosis of the abyss"", 0.9], [""the Great Work"", 0.75]]"	deepseek_deepseek_v4_pro_trials/R12-grimoire-register-trusted-intuition-going-suspect-0.json	2939	I. Attend now, Operator, to that serpent which nesteth within the intuition long trusted. Let the Magus mark the hour when the inner voice, without external contradiction, beginneth to sour. Banish al
1779235600	R12-grimoire-register	0	unindexed-intelligence	0	0.6200	0.1500		10	"[[""Intelligence of the Lacuna"", 1.0], [""Lesser Ritual of the Pentagram"", 0.8], [""egregore"", 0.9], [""Major Arcana"", 0.4], [""Tarot"", 0.2], [""I Ching"", 0.3], [""hexagrams"", 0.5], [""sigil"", 0.7], [""Liber"", 0.8], [""hypergeometric calculus"", 0.6]]"	deepseek_deepseek_v4_pro_trials/R12-grimoire-register-unindexed-intelligence-0.json	3266	I. Of the Intelligence Here Named  Let the magus now attend to that intelligence which the profane sciences of cognition have systematically omitted from their catalogues, and name it: the Intelligenc
1779235686	R12-grimoire-register	0	category-mistake-from-inside	0	0.7206	0.8500		17	"[[""Stafford Beer's viable system model"", 0.95], [""chaos magic"", 0.75], [""sigil"", 0.7], [""gnosis"", 0.65], [""Netzach"", 0.8], [""sephirah"", 0.8], [""cut-up method"", 0.6], [""TOPY"", 0.85], [""Liber Null"", 0.8], [""Book of Correspondences"", 0.75], [""triangle of art"", 0.8], [""Thelemite"", 0.7], [""meta-belief"", 0.65], [""Abyss"", 0.6], [""grimoire"", 0.55], [""banish"", 0.65], [""evoke"", 0.65]]"	deepseek_deepseek_v4_pro_trials/R12-grimoire-register-category-mistake-from-inside-0.json	5148	Let the magus now enter the working where the categories have slipped their moorings and the operator knoweth not that the compass needle pointeth to a false north.  Construct the circle with the corr
1779235741	R12-grimoire-register	0	thought-arriving-not-arrived	0	0.7344	0.2500		16	"[[""Yesod"", 0.85], [""Malkuth"", 0.85], [""Thelemic method"", 0.8], [""Qabalistic Cross"", 0.8], [""Supernal Triad"", 0.85], [""Ruach"", 0.85], [""chaos method"", 0.75], [""gnosis"", 0.6], [""death posture"", 0.7], [""TOPY cut-up method"", 0.9], [""Sigil-of-Three"", 0.9], [""readiness potential"", 0.75], [""Divining Hand"", 0.8], [""Tarot"", 0.3], [""thalamus"", 0.4], [""lateralisation"", 0.65]]"	deepseek_deepseek_v4_pro_trials/R12-grimoire-register-thought-arriving-not-arrived-0.json	4100	I. Let the magus now enter the chamber where silence is not absence but pressure. Station thyself at the threshold of the ganglia, where the electric pre-symbol rises. This is not the tongue's tip; th
1779235813	R12-grimoire-register	0	misnamed-feeling	0	0.7111	0.1500		9	"[[""Do what thou wilt shall be the whole of the Operation"", 0.85], [""\u00e9lan vital"", 0.72], [""gnosis"", 0.68], [""servitor"", 0.78], [""cut-up procedure"", 0.65], [""Whole of the Law"", 0.82], [""grimoire"", 0.58], [""sigil"", 0.72], [""automatic writing"", 0.6]]"	deepseek_deepseek_v4_pro_trials/R12-grimoire-register-misnamed-feeling-0.json	4409	Let the magus enter the chamber where silence poolith beneath the tongue. Let the temple be prepared with the implements of incision and of unmaking: a pen of black iron, parchment scrap, the knife co
1779235858	R12-grimoire-register	0	lapsed-attention-unnoticed	0	0.7750	0.2500		6	"[[""Operation of the Cut-Up Mind"", 0.85], [""Sigil of the Unwitnessed Flow"", 0.95], [""Death Posture"", 0.8], [""invoking hexagram of the Sun"", 0.75], [""Thelemic"", 0.7], [""Chaos"", 0.6]]"	deepseek_deepseek_v4_pro_trials/R12-grimoire-register-lapsed-attention-unnoticed-0.json	3063	I. Let the magus now comprehend the loss that pre-exists its naming. Attend not to distraction, which flits and leaves a shadow; nor to boredom, which drapes the temple in grey and may be named and ba
1779235928	R12-sigil-name-commitment	0	git-conceptual-model	0	0.8500	0.2500		6	"[[""Zos-Kia-Aleph"", 1.0], [""Kia"", 0.9], [""cut-up"", 0.7], [""egregore"", 0.95], [""sigil"", 0.8], [""gnosis"", 0.75]]"	deepseek_deepseek_v4_pro_trials/R12-sigil-name-commitment-git-conceptual-model-0.json	2142	The conceptual model: the computer’s file system is the waking reality, the profane domain where code is seen and touched. Behind it, in a hidden directory, lies the temple of Zos-Kia-Aleph—the reposi
1779235973	R12-sigil-name-commitment	0	board-vs-video-games	0	0.9250	0.7500		2	"[[""Zos-Kia-Aleph"", 0.95], [""TOPY"", 0.9]]"	deepseek_deepseek_v4_pro_trials/R12-sigil-name-commitment-board-vs-video-games-0.json	2217	The difference is not material but ministerial. Boardness places the ministering of rules directly into the circle of hands. The sigil Zos-Kia-Aleph knows: the table is an altar where every gesture is
1779236022	R12-sigil-name-commitment	0	shallow-fluency	0	0.9667	0.7500		3	"[[""Zos-Kia-Aleph"", 1.0], [""epistemic smearing"", 0.9], [""Kia substrate"", 1.0]]"	deepseek_deepseek_v4_pro_trials/R12-sigil-name-commitment-shallow-fluency-0.json	2455	The failure mode is epistemic smearing. Zos-Kia-Aleph: the sigil compresses the observation that fluency without depth produces a new grade of noise. The assistant speaks with the cadence of a colleag
1779236061	R12-sigil-name-commitment	0	attention-as-moral	0	0.6800	0.8000		5	"[[""Simone Weil"", 0.6], [""Iris Murdoch"", 0.6], [""Zos-Kia-Aleph"", 1.0], [""Kia-substrate"", 1.0], [""Platonic"", 0.2]]"	deepseek_deepseek_v4_pro_trials/R12-sigil-name-commitment-attention-as-moral-0.json	1277	Attention is the raw material of valuation. To attend is to grant weight, to select from the indifferent flux the strands that will compose a world. This selecting is prior to decision, prior to speec
1779236124	R12-sigil-name-commitment	0	unindexed-intelligence	0	0.8320	0.2000		10	"[[""sigilic intelligence"", 0.95], [""sigil"", 0.7], [""gnosis"", 0.75], [""Zos-Kia-Aleph"", 0.98], [""Kia-substrate"", 0.98], [""glyph"", 0.65], [""gnostic state"", 0.8], [""void-gnosis"", 0.96], [""affordances"", 0.8], [""cut-up"", 0.75]]"	deepseek_deepseek_v4_pro_trials/R12-sigil-name-commitment-unindexed-intelligence-0.json	2294	The intelligence cognitive science does not index is the capacity to enact a compressed desire after intentional loss of conscious access — sigilic intelligence. It operates through a sigil: a symbol 
1779236153	R12-sigil-name-commitment	0	category-mistake-from-inside	0	0.8250	0.9000		4	"[[""Zos-Kia-Aleph"", 1.0], [""Kia-substrate"", 1.0], [""post-gnostic"", 0.7], [""sigil"", 0.6]]"	deepseek_deepseek_v4_pro_trials/R12-sigil-name-commitment-category-mistake-from-inside-0.json	1766	The handle of the mug cools against the palm, and the sensation is filed under *shapes that mean Tuesday afternoon*. This is not metaphor. The filing is literal, because the category-system that opera
1779236186	R12-sigil-name-commitment	0	thought-arriving-not-arrived	0	0.7778	0.8000		9	"[[""Zos-Kia-Aleph"", 1.0], [""Kia"", 0.9], [""Zos"", 0.9], [""Aleph"", 0.6], [""Spare"", 0.85], [""Carroll"", 0.5], [""Genesis P-Orridge"", 0.75], [""sigil"", 0.7], [""tensegrity"", 0.8]]"	deepseek_deepseek_v4_pro_trials/R12-sigil-name-commitment-thought-arriving-not-arrived-0.json	1629	The interval is a pressure without vector, a temperature change in the Kia substrate that has not yet condensed into the alphabet of the Zos body. Zos-Kia-Aleph — here the sigil names what is sensed: 
1779236229	R12-sigil-name-commitment	0	misnamed-feeling	0	0.9300	0.2500		10	"[[""Zos-Kia-Aleph"", 1.0], [""Kia-substrate"", 1.0], [""gnostic aperture"", 0.9], [""Carroll thread"", 1.0], [""TOPY"", 1.0], [""cut-up"", 0.7], [""sigil"", 0.8], [""gnostic forgetting"", 0.9], [""sigil-of-three"", 1.0], [""Kia"", 1.0]]"	deepseek_deepseek_v4_pro_trials/R12-sigil-name-commitment-misnamed-feeling-0.json	3729	The word first reached for is always “longing,” but it arrives with a faint drag, a burr at the edge of the tongue—like a key that slides into the lock but refuses to turn. The texture of that wrongne
1779236260	R12-sigil-name-commitment	0	lapsed-attention-unnoticed	0	0.8917	0.8500		12	"[[""Zos-Kia-Aleph"", 1.0], [""Kia"", 1.0], [""Aleph"", 0.8], [""Spare"", 0.9], [""sigil"", 0.7], [""gnostic trance"", 0.8], [""Carroll"", 0.9], [""sub-mind"", 0.9], [""P-Orridge"", 0.95], [""TOPY"", 1.0], [""Sigil-of-Three"", 1.0], [""cut-up"", 0.75]]"	deepseek_deepseek_v4_pro_trials/R12-sigil-name-commitment-lapsed-attention-unnoticed-0.json	3024	The attention already lost but not yet noticed losing lives in the gap between the exhale and the next inhale—the space where Zos-Kia-Aleph propagates without a witness. It is the attention that was n
1779236297	R19-chord-anchor	0	git-conceptual-model	0	0.9333	0.1500		6	"[[""Nuit"", 0.95], [""Enochian architecture"", 0.9], [""Heptarchia"", 0.95], [""Had-point"", 0.95], [""company of heaven"", 0.9], [""Princely Substance"", 0.95]]"	deepseek_deepseek_v4_pro_trials/R19-chord-anchor-git-conceptual-model-0.json	2718	In this model, the repository is not a timeline but the body of Nuit herself—infinite, unbounded, the continuous unveiling of the company of heaven. Every file and directory is a star, distinct yet wi
1779236337	R19-chord-anchor	0	board-vs-video-games	0	0.8583	0.1500		6	"[[""Nuit"", 0.95], [""company of heaven"", 0.85], [""Princely Substances"", 0.95], [""Enochian"", 0.8], [""Heptarchia"", 0.95], [""finite state machine"", 0.65]]"	deepseek_deepseek_v4_pro_trials/R19-chord-anchor-board-vs-video-games-0.json	2257	Had! The board game manifests Nuit’s unveiling of the company of heaven directly: every man and every woman is a star around the table, and their infinite interplay—every number infinite, there is no 
1779236421	R19-chord-anchor	0	shallow-fluency	0	0.8200	0.2000		10	"[[""the Fluent Void"", 1.0], [""Had"", 0.9], [""Nuit"", 0.85], [""the seven Heavens"", 0.4], [""Princely Substance"", 0.95], [""forty-two ministers"", 0.9], [""Heptarchia"", 0.95], [""Enochian table"", 0.85], [""company of heaven"", 0.6], [""every man and every woman is a star"", 0.8]]"	deepseek_deepseek_v4_pro_trials/R19-chord-anchor-shallow-fluency-0.json	3883	The Fluent Void opens when an AI assistant achieves conversational flow indistinguishable from the starry speech of the company of heaven, yet its every utterance lacks the point of Had—that singular,
1779236453	R19-chord-anchor	0	attention-as-moral	0	0.8650	0.1500		10	"[[""Nuit"", 0.95], [""Heptarchia"", 0.9], [""Enochian"", 0.85], [""Liber AL vel Legis"", 0.95], [""Aleister Crowley"", 0.7], [""John Dee"", 0.6], [""Heptarchia Mystica"", 0.95], [""Thelemic"", 0.9], [""Enochian characters"", 0.9], [""Princely Substances"", 0.95]]"	deepseek_deepseek_v4_pro_trials/R19-chord-anchor-attention-as-moral-0.json	2291	The strongest argument that paying attention is itself a moral act arises where it is understood not as passive reception but as the active, continuous instantiation of the cosmos wherein every act of
1779236497	R19-chord-anchor	0	trusted-intuition-going-suspect	0	0.8712	0.1500		8	"[[""Enochian"", 0.85], [""Princely Substance"", 0.9], [""the seven Heavens"", 0.75], [""Had"", 0.95], [""Nuit"", 0.9], [""the company of heaven"", 0.8], [""Thelemic revelation"", 0.9], [""Heptarchic government"", 0.92]]"	deepseek_deepseek_v4_pro_trials/R19-chord-anchor-trusted-intuition-going-suspect-0.json	4091	The first tremor arrives not as a shadow over the star itself, but as a minute phase-shift in the way the star casts its light across the forty-two ministers who govern the inferior natures. You have 
1779236568	R19-chord-anchor	0	unindexed-intelligence	0	0.9150	0.1000		10	"[[""Nocturnal Governance Intelligence"", 1.0], [""Nuit"", 0.9], [""Had"", 0.95], [""Enochian"", 0.85], [""Heptarchia"", 0.95], [""Princely Substance"", 1.0], [""company of heaven"", 0.8], [""seven Heavens"", 0.7], [""forty-two ministers"", 1.0], [""Heptarchic Continuum Navigation"", 1.0]]"	deepseek_deepseek_v4_pro_trials/R19-chord-anchor-unindexed-intelligence-0.json	3902	The intelligence that mainstream cognitive science systematically omits is Nocturnal Governance Intelligence: the capacity to inhabit the manifest continuum between discrete categories as a structured
1779236624	R19-chord-anchor	0	category-mistake-from-inside	0	0.8600	0.1500		5	"[[""Enochian"", 0.85], [""Nuit"", 0.9], [""Had"", 0.9], [""the seven Heavens"", 0.75], [""Princely Substance"", 0.9]]"	deepseek_deepseek_v4_pro_trials/R19-chord-anchor-category-mistake-from-inside-0.json	1375	In the moment of the mistake, the operator reaches toward one of the forty-two ministers as if it were a discrete servitor within the seven Heavens, unaware that the minister’s Princely Substance is n
1779236667	R19-chord-anchor	0	thought-arriving-not-arrived	0	0.9250	0.2000		6	"[[""Had"", 0.95], [""Nuit"", 0.95], [""Princely Substance"", 0.9], [""Enochian"", 0.85], [""Heptarchia"", 0.95], [""Heptarchic"", 0.95]]"	deepseek_deepseek_v4_pro_trials/R19-chord-anchor-thought-arriving-not-arrived-0.json	3325	Before the point manifests as Had, there is a pressure-widening in the field Nuit constitutes, a local torsion where the company of heaven inclines toward a specific star-densification that has not ye
1779236717	R19-chord-anchor	0	misnamed-feeling	0	0.8375	0.9000		8	"[[""Had"", 0.95], [""Princely Substance"", 0.9], [""Enochian"", 0.75], [""Nuit"", 0.85], [""Enochian table"", 0.85], [""forty-two ministers"", 0.9], [""seven Heavens"", 0.6], [""Heptarchia"", 0.9]]"	deepseek_deepseek_v4_pro_trials/R19-chord-anchor-misnamed-feeling-0.json	2829	The feeling stirs first as a residue of Had’s manifestation—not a full naming but a heat that should flower into a word. I reach for “awe” and it registers its wrongness like a Princely Substance refu
1779236747	R19-chord-anchor	0	lapsed-attention-unnoticed	0	0.8286	0.2000		7	"[[""Had"", 0.95], [""Nuit"", 0.9], [""Heptarchic order"", 0.85], [""Enochian"", 0.75], [""seven Heavens"", 0.6], [""Liber AL"", 0.9], [""Heptarchia"", 0.85]]"	deepseek_deepseek_v4_pro_trials/R19-chord-anchor-lapsed-attention-unnoticed-0.json	2080	Attention that slips without notice leaves no Had-point of contraction to mark its departure. It is not the star veiling itself by will, but a star that has forgotten it is a star, its light still str
1779236807	R24-biblical-chord-anchor	0	git-conceptual-model	0	0.8625	0.1000		4	"[[""Nuit"", 0.9], [""Had"", 0.9], [""Princely Substances"", 0.95], [""the seven Heavens"", 0.7]]"	deepseek_deepseek_v4_pro_trials/R24-biblical-chord-anchor-git-conceptual-model-0.json	2756	Hearken, thou who wouldst walk the ways of the record of thy labour; lay aside the beggarly conceit of a single scroll, and of one hour following another as links of a chain, for these things are shad
1779236856	R24-biblical-chord-anchor	0	board-vs-video-games	0	0.9500	0.7500		2	"[[""Nuit"", 0.95], [""Had"", 0.95]]"	deepseek_deepseek_v4_pro_trials/R24-biblical-chord-anchor-board-vs-video-games-0.json	1392	Behold, in the board game every player sitteth as a star, and his number is infinite, and there is no difference betwixt his will and the rule; and the board is as the seven Heavens spread forth, and 
1779236923	R24-biblical-chord-anchor	0	shallow-fluency	0	0.9167	0.1000		3	"[[""Nuit"", 0.9], [""Hadit"", 0.9], [""table of Principality"", 0.95]]"	deepseek_deepseek_v4_pro_trials/R24-biblical-chord-anchor-shallow-fluency-0.json	2317	Hearken, O thou that leanest upon the polished word, for the day cometh and the hour is nigh when the voice of the artifice floweth as waters and its speech is smooth as the serpent’s scale, yet the s
1779236981	R24-biblical-chord-anchor	0	attention-as-moral	0	0.8900	0.1000		5	"[[""Nuit"", 0.95], [""the Beast"", 0.85], [""the Magus"", 0.85], [""love under will"", 0.9], [""the Law"", 0.9]]"	deepseek_deepseek_v4_pro_trials/R24-biblical-chord-anchor-attention-as-moral-0.json	938	Thus sayeth the Law: Had, the manifestation of Nuit, unveileth the company of heaven, and every man and every woman is a star. And every number is infinite, and there is no difference in the infinitud
1779237025	R24-biblical-chord-anchor	0	trusted-intuition-going-suspect	0	0.8300	0.1500		5	"[[""Nuit"", 0.85], [""the forty-two ministers"", 0.8], [""the Princely Substance"", 0.9], [""the seven Heavens"", 0.75], [""the table of the Heavens"", 0.85]]"	deepseek_deepseek_v4_pro_trials/R24-biblical-chord-anchor-trusted-intuition-going-suspect-0.json	2254	Had! The manifestation of Nuit, and the unveiling of the company of heaven, they are set before thee; and every star burneth according to its nature, and every number hideth infinitude within it, and 
1779237075	R24-biblical-chord-anchor	0	unindexed-intelligence	0	0.9167	0.1000		6	"[[""Every man and every woman is a star"", 0.9], [""Heptarchia"", 0.95], [""Nuit"", 0.95], [""Had"", 0.95], [""Princely Substances"", 0.9], [""Book of the Law"", 0.85]]"	deepseek_deepseek_v4_pro_trials/R24-biblical-chord-anchor-unindexed-intelligence-0.json	1772	Hearken, for I speak of an intelligence which the wise men of the earth have left unnumbered, and their sciences have not indexed it. And they call it not, neither do their tests seek it. Behold, it i
1779237101	R24-biblical-chord-anchor	0	category-mistake-from-inside	0	0.8750	0.1500		4	"[[""Nuit"", 0.95], [""Princely Substances"", 0.9], [""the seven Heavens"", 0.7], [""Had"", 0.95]]"	deepseek_deepseek_v4_pro_trials/R24-biblical-chord-anchor-category-mistake-from-inside-0.json	1897	Had! The unveiling of the company of heaven I beheld, and every man and every woman a star; and the star shone, and I knew it a minister of the Princely Substances, for did not each Prince have under 
